cell_id,ndvi_2015,ndvi_2018,ndvi_2021,ndvi_2024,ndvi_change_2015_2018,ndvi_change_2018_2021,ndvi_change_2021_2024,ndvi_total_change
2356,0.7789,0.6737,0.1879,0.4724,-0.10520000000000007,-0.48579999999999995,0.2845,-0.30650000000000005
2357,0.3767,0.4087,0.3471,0.3054,0.03200000000000003,-0.06159999999999999,-0.041700000000000015,-0.07129999999999997
2358,0.7447,0.1656,0.4135,0.1459,-0.5791000000000001,0.24789999999999998,-0.26759999999999995,-0.5988
2359,0.6209,0.0717,0.4643,0.3138,-0.5492,0.3926,-0.15049999999999997,-0.3071
2360,0.6073,,,,,,,
2361,0.5609,,,,,,,
2362,0.7053,,,,,,,
2363,0.5025,,,,,,,
2364,0.4434,,,,,,,
2365,0.5604,,,,,,,
2366,0.4607,,,,,,,
2367,0.6039,,,,,,,
2368,0.2601,,,,,,,
2369,0.4186,,,,,,,
2370,0.3759,,,,,,,
2371,0.3003,,,,,,,
2372,0.2805,,,,,,,
2373,0.4314,,,,,,,
2374,0.8498,,,,,,,
2375,0.63,,,,,,,
2376,0.7464,,,,,,,
2377,0.4727,,,,,,,
2378,0.6672,,,,,,,
2379,0.1181,,,,,,,
2380,0.539,,,,,,,
2381,0.5691,,,,,,,
2382,0.4174,,,,,,,
2383,0.4565,,,,,,,
2384,0.158,,,,,,,
2385,0.1887,,,,,,,
2386,0.4073,,,,,,,
2387,0.4034,,,,,,,
2388,0.6816,,,,,,,
2389,0.6239,,,,,,,
2390,0.3189,,,,,,,
2391,0.3173,,,,,,,
2392,0.5319,,,,,,,
2393,0.7508,,,,,,,
2394,0.4567,,,,,,,
2395,0.1737,,,,,,,
2396,0.7049,,,,,,,
2397,0.7704,,,,,,,
2398,0.7937,,,,,,,
2399,0.7004,,,,,,,
2400,0.5059,,,,,,,
2401,0.4266,,,,,,,
2402,0.7436,,,,,,,
2403,0.464,,,,,,,
2404,0.6657,,,,,,,
2405,0.7085,,,,,,,
2406,0.47,,,,,,,
2407,0.3266,,,,,,,
2408,0.5705,,,,,,,
2409,0.7081,,,,,,,
2410,0.6023,,,,,,,
2411,0.504,,,,,,,
2412,0.3848,0.4119,0.3032,0.1819,0.027100000000000013,-0.10869999999999996,-0.12130000000000002,-0.20289999999999997
2413,0.584,0.5812,0.6301,0.4352,-0.0027999999999999137,0.048899999999999944,-0.19490000000000002,-0.1488
2414,0.5603,0.2789,0.4952,0.2174,-0.28140000000000004,0.2163,-0.27779999999999994,-0.3429
2415,0.4272,0.261,0.4154,0.2381,-0.16620000000000001,0.15439999999999998,-0.17729999999999999,-0.18910000000000002
2416,0.3112,0.4859,0.577,0.1143,0.17470000000000002,0.09109999999999996,-0.46269999999999994,-0.19689999999999996
2417,0.5324,0.5118,0.5695,0.1758,-0.02059999999999995,0.057699999999999974,-0.3937,-0.3566
2418,0.5887,0.3604,0.5968,0.386,-0.2283,0.2364,-0.2108,-0.2027
2419,0.4973,0.4216,0.3352,0.3022,-0.07570000000000005,-0.08639999999999998,-0.032999999999999974,-0.1951
2420,0.7637,0.1967,0.18,0.1415,-0.5670000000000001,-0.01670000000000002,-0.038500000000000006,-0.6222000000000001
2421,0.6705,0.4224,0.2495,0.3243,-0.2481,-0.1729,0.07479999999999998,-0.3462
2422,0.7447,0.2072,0.0965,0.17,-0.5375000000000001,-0.11069999999999999,0.07350000000000001,-0.5747
2423,0.5983,0.115,0.6561,0.3199,-0.48330000000000006,0.5411,-0.3362,-0.27840000000000004
2424,0.6149,0.1541,0.2401,0.2817,-0.4608,0.08600000000000002,0.0416,-0.3332
2425,0.6571,0.4965,0.8123,0.2972,-0.16060000000000002,0.3158,-0.5151,-0.3599
2426,0.624,0.6096,0.6661,0.2852,-0.014399999999999968,0.056499999999999995,-0.3809,-0.3388
2427,0.7013,,,,,,,
2428,0.6693,,,,,,,
2429,0.6552,,,,,,,
2430,0.6173,,,,,,,
2431,0.5276,,,,,,,
2432,0.5813,,,,,,,
2433,0.4593,,,,,,,
2434,0.6498,,,,,,,
2435,0.4871,,,,,,,
2436,0.3703,,,,,,,
2437,0.1724,,,,,,,
2438,0.4577,,,,,,,
2439,0.3714,,,,,,,
2440,0.1866,,,,,,,
2441,0.432,,,,,,,
2442,0.2774,,,,,,,
2443,0.5029,,,,,,,
2444,0.1893,,,,,,,
2445,0.198,,,,,,,
2446,0.2027,,,,,,,
2447,0.277,,,,,,,
2448,0.432,,,,,,,
2449,0.5731,,,,,,,
2450,0.6406,,,,,,,
2451,0.1039,,,,,,,
2452,0.2816,,,,,,,
2453,0.2164,,,,,,,
2454,0.3134,,,,,,,
2455,0.3862,,,,,,,
2456,0.7303,,,,,,,
2457,0.713,,,,,,,
2458,0.3256,,,,,,,
2459,0.3153,,,,,,,
2460,0.4658,,,,,,,
2461,0.4377,,,,,,,
2462,0.678,,,,,,,
2463,0.5108,,,,,,,
2464,0.6949,,,,,,,
2465,0.7002,,,,,,,
2466,0.7627,,,,,,,
2467,0.6665,,,,,,,
2468,0.4658,,,,,,,
2469,0.6174,,,,,,,
2470,0.3535,,,,,,,
2471,0.4344,,,,,,,
2472,0.5267,,,,,,,
2473,0.6014,,,,,,,
2474,0.2432,,,,,,,
2475,0.4698,,,,,,,
2476,0.5785,,,,,,,
2477,0.2962,,,,,,,
2478,0.448,,,,,,,
2479,0.4112,0.4276,0.611,0.2975,0.01639999999999997,0.1834,-0.3135,-0.11370000000000002
2480,0.6792,0.3751,0.2053,0.2291,-0.30410000000000004,-0.16979999999999998,0.023799999999999988,-0.45010000000000006
2481,0.7514,0.4306,0.2885,0.2382,-0.3208,-0.1421,-0.050299999999999984,-0.5132
2482,0.5109,0.478,0.2385,0.1551,-0.03290000000000004,-0.2395,-0.0834,-0.3558
2483,0.4341,0.3465,0.2913,0.1746,-0.08760000000000001,-0.05519999999999997,-0.1167,-0.25949999999999995
2484,0.4334,0.1351,0.3284,0.1236,-0.2983,0.19330000000000003,-0.20480000000000004,-0.3098
2485,0.3858,0.6182,0.701,0.3136,0.2324,0.08279999999999998,-0.38739999999999997,-0.07219999999999999
2486,0.6778,0.2613,0.212,0.15,-0.4165,-0.04929999999999998,-0.062,-0.5277999999999999
2487,0.7206,0.2345,0.547,0.2598,-0.48610000000000003,0.31250000000000006,-0.28720000000000007,-0.46080000000000004
2488,0.6852,0.3677,0.3675,0.4249,-0.3175,-0.00020000000000003348,0.05740000000000001,-0.26030000000000003
2489,0.7472,0.1262,0.0929,0.1477,-0.621,-0.03330000000000001,0.0548,-0.5994999999999999
2490,0.677,0.415,0.4434,0.1806,-0.26200000000000007,0.028400000000000036,-0.26280000000000003,-0.49640000000000006
2491,0.5907,0.3792,0.4074,0.2221,-0.21150000000000002,0.028200000000000003,-0.1853,-0.36860000000000004
2492,0.5966,0.7412,0.7682,0.1468,0.14459999999999995,0.027000000000000024,-0.6214,-0.4498
2493,0.6129,0.5207,0.5687,0.3089,-0.09219999999999995,0.04799999999999993,-0.2598,-0.304
2494,0.6577,,,,,,,
2495,0.734,,,,,,,
2496,0.585,,,,,,,
2497,0.5953,,,,,,,
2498,0.5739,,,,,,,
2499,0.5555,,,,,,,
2500,0.3667,,,,,,,
2501,0.6468,,,,,,,
2502,0.9045,,,,,,,
2503,0.496,,,,,,,
2504,0.5496,,,,,,,
2505,0.5633,,,,,,,
2506,0.2202,,,,,,,
2507,0.1216,,,,,,,
2508,0.2438,,,,,,,
2509,0.6703,,,,,,,
2510,0.3316,,,,,,,
2511,0.5573,,,,,,,
2512,0.2801,,,,,,,
2513,0.7205,,,,,,,
2514,0.2207,,,,,,,
2515,0.4144,,,,,,,
2516,0.3875,,,,,,,
2517,0.4795,,,,,,,
2518,0.2107,,,,,,,
2519,0.1424,,,,,,,
2520,0.3896,,,,,,,
2521,0.7405,,,,,,,
2522,0.4078,,,,,,,
2523,0.5361,,,,,,,
2524,0.2981,,,,,,,
2525,0.7066,,,,,,,
2526,0.3585,,,,,,,
2527,0.3917,,,,,,,
2528,0.6088,,,,,,,
2529,0.4375,,,,,,,
2530,0.5964,,,,,,,
2531,0.499,,,,,,,
2532,0.5759,,,,,,,
2533,0.5301,,,,,,,
2534,0.4784,,,,,,,
2535,0.5316,,,,,,,
2536,0.6184,,,,,,,
2537,0.5671,,,,,,,
2538,0.4709,,,,,,,
2539,0.5978,,,,,,,
2540,0.5452,,,,,,,
2541,0.5286,,,,,,,
2542,0.4693,,,,,,,
2543,0.4005,,,,,,,
2544,0.2364,,,,,,,
2545,0.5552,,,,,,,
2546,0.6835,0.222,0.1643,0.0902,-0.4615,-0.0577,-0.0741,-0.5932999999999999
2547,0.6648,0.2877,0.1243,0.226,-0.37709999999999994,-0.16340000000000002,0.10170000000000001,-0.43879999999999997
2548,0.6878,0.7428,0.6524,0.0953,0.05500000000000005,-0.09040000000000004,-0.5570999999999999,-0.5925
2549,0.6242,0.5378,0.3876,0.3719,-0.08640000000000003,-0.15019999999999994,-0.015699999999999992,-0.25229999999999997
2550,0.7052,0.3208,0.2281,0.1603,-0.3844000000000001,-0.09269999999999998,-0.0678,-0.5449
2551,0.5737,0.4961,0.3373,0.2461,-0.0776,-0.1588,-0.09119999999999998,-0.3276
2552,0.5533,0.0482,0.0435,0.0458,-0.5051,-0.004700000000000003,0.0023000000000000034,-0.5075000000000001
2553,0.6628,0.7561,0.7006,0.1285,0.09330000000000005,-0.055499999999999994,-0.5721,-0.5343
2554,0.6719,0.3603,0.215,0.1621,-0.31160000000000004,-0.1453,-0.0529,-0.5098
2555,0.6304,0.5959,0.5192,0.2274,-0.034499999999999975,-0.07669999999999999,-0.2918,-0.40299999999999997
2556,0.5615,0.315,0.4093,0.2095,-0.2465,0.0943,-0.1998,-0.352
2557,0.4901,0.144,0.1877,0.019,-0.34609999999999996,0.04370000000000002,-0.16870000000000002,-0.47109999999999996
2558,0.6116,0.3837,0.3059,0.1947,-0.22790000000000005,-0.07779999999999998,-0.1112,-0.41690000000000005
2559,0.7525,0.3529,0.2564,0.191,-0.39959999999999996,-0.09649999999999997,-0.06540000000000001,-0.5614999999999999
2560,0.2549,0.435,0.3922,0.0351,0.18009999999999998,-0.042800000000000005,-0.3571,-0.21980000000000002
2561,0.623,,,,,,,
2562,0.6655,,,,,,,
2563,0.4419,,,,,,,
2564,0.5162,,,,,,,
2565,0.5067,,,,,,,
2566,0.8433,,,,,,,
2567,0.1202,,,,,,,
2568,0.148,,,,,,,
2569,0.1607,,,,,,,
2570,0.2053,,,,,,,
2571,0.2003,,,,,,,
2572,0.7556,,,,,,,
2573,0.2737,,,,,,,
2574,0.8218,,,,,,,
2575,0.3125,,,,,,,
2576,0.169,,,,,,,
2577,-0.0146,,,,,,,
2578,0.5554,,,,,,,
2579,0.1846,,,,,,,
2580,0.3523,,,,,,,
2581,0.2686,,,,,,,
2582,0.5316,,,,,,,
2583,0.5289,,,,,,,
2584,0.4686,,,,,,,
2585,0.8103,,,,,,,
2586,0.1872,,,,,,,
2587,0.1486,,,,,,,
2588,0.723,,,,,,,
2589,0.7699,,,,,,,
2590,0.7917,,,,,,,
2591,0.7972,,,,,,,
2592,0.605,,,,,,,
2593,0.5375,,,,,,,
2594,0.5431,,,,,,,
2595,0.6262,,,,,,,
2596,0.5521,,,,,,,
2597,0.5576,,,,,,,
2598,0.6737,,,,,,,
2599,0.5034,,,,,,,
2600,0.7776,,,,,,,
2601,0.6647,,,,,,,
2602,0.4529,,,,,,,
2603,0.4473,,,,,,,
2604,0.6269,,,,,,,
2605,0.5314,,,,,,,
2606,0.4695,,,,,,,
2607,0.5029,,,,,,,
2608,0.4542,,,,,,,
2609,0.5832,,,,,,,
2610,0.2688,,,,,,,
2611,0.3166,,,,,,,
2612,0.287,,,,,,,
2613,0.6565,0.4208,0.021,0.106,-0.23569999999999997,-0.3998,0.08499999999999999,-0.5505
2614,0.7633,0.4446,0.676,0.149,-0.3187,0.23140000000000005,-0.527,-0.6143
2615,0.3003,0.4458,0.3077,0.0751,0.14549999999999996,-0.1381,-0.23259999999999997,-0.2252
2616,0.7628,0.1657,0.1959,0.335,-0.5971000000000001,0.030200000000000005,0.13910000000000003,-0.4278
2617,0.7358,0.1933,0.307,0.2298,-0.5425,0.1137,-0.07719999999999999,-0.506
2618,0.7291,0.2871,0.1733,0.2529,-0.44199999999999995,-0.11380000000000001,0.0796,-0.47619999999999996
2619,0.7438,0.4498,0.3418,0.2636,-0.29400000000000004,-0.10799999999999998,-0.07819999999999999,-0.4802
2620,0.7865,0.0739,0.115,0.1557,-0.7126,0.04110000000000001,0.0407,-0.6308
2621,0.7326,0.2214,0.1473,0.1193,-0.5112,-0.07410000000000003,-0.027999999999999983,-0.6133000000000001
2622,0.5571,0.1315,0.1342,0.202,-0.42560000000000003,0.002700000000000008,0.0678,-0.3551
2623,0.7639,0.0881,0.1517,0.1036,-0.6758000000000001,0.0636,-0.048100000000000004,-0.6603
2624,0.3132,0.4291,0.3052,0.2344,0.1159,-0.12389999999999995,-0.07080000000000003,-0.07879999999999998
2625,0.5663,0.0684,0.575,0.2024,-0.4979,0.5065999999999999,-0.37259999999999993,-0.3639
2626,0.7675,0.3624,0.6741,0.3277,-0.40509999999999996,0.31170000000000003,-0.34640000000000004,-0.43979999999999997
2627,0.7986,0.4821,0.6625,0.3422,-0.3165,0.1804,-0.3203,-0.4564
2628,0.4231,,,,,,,
2629,0.693,,,,,,,
2630,0.4433,,,,,,,
2631,0.5131,,,,,,,
2632,0.6761,,,,,,,
2633,0.2182,,,,,,,
2634,0.4772,,,,,,,
2635,0.3199,,,,,,,
2636,0.2972,,,,,,,
2637,0.7574,,,,,,,
2638,0.5628,,,,,,,
2639,0.7138,,,,,,,
2640,0.7417,,,,,,,
2641,0.6861,,,,,,,
2642,0.6962,,,,,,,
2643,0.2854,,,,,,,
2644,0.7628,,,,,,,
2645,0.6579,,,,,,,
2646,0.2763,,,,,,,
2647,0.2136,,,,,,,
2648,0.6221,,,,,,,
2649,0.3256,,,,,,,
2650,0.5134,,,,,,,
2651,0.234,,,,,,,
2652,0.3394,,,,,,,
2653,0.7521,,,,,,,
2654,0.6824,,,,,,,
2655,0.7714,,,,,,,
2656,0.6321,,,,,,,
2657,0.6716,,,,,,,
2658,0.4993,,,,,,,
2659,0.3151,,,,,,,
2660,0.5472,,,,,,,
2661,0.6362,,,,,,,
2662,0.4811,,,,,,,
2663,0.6324,,,,,,,
2664,0.3834,,,,,,,
2665,0.3597,,,,,,,
2666,0.6704,,,,,,,
2667,0.5819,,,,,,,
2668,0.5333,,,,,,,
2669,0.526,,,,,,,
2670,0.5834,,,,,,,
2671,0.593,,,,,,,
2672,0.669,,,,,,,
2673,0.6224,,,,,,,
2674,0.477,,,,,,,
2675,0.7611,,,,,,,
2676,0.4776,,,,,,,
2677,0.7326,,,,,,,
2678,0.38,,,,,,,
2679,0.4354,,,,,,,
2680,0.6113,0.2474,0.2206,0.1282,-0.36389999999999995,-0.026800000000000018,-0.09239999999999998,-0.4831
2681,0.5436,0.3324,0.4337,0.158,-0.2112,0.1013,-0.27569999999999995,-0.38559999999999994
2682,0.7119,0.365,0.2424,0.0279,-0.3469,-0.12259999999999999,-0.2145,-0.6839999999999999
2683,0.689,0.3193,0.7452,-0.0533,-0.3697,0.4259,-0.7985,-0.7423
2684,0.4877,0.0838,0.1203,0.0405,-0.40390000000000004,0.036500000000000005,-0.07980000000000001,-0.44720000000000004
2685,0.3552,0.3028,0.2672,,-0.0524,-0.03560000000000002,,
2686,0.6728,0.0665,0.3065,-0.0162,-0.6063,0.24,-0.3227,-0.689
2687,0.7203,0.1565,0.2125,0.1287,-0.5638000000000001,0.055999999999999994,-0.08379999999999999,-0.5916
2688,0.8272,0.4835,0.1248,0.0098,-0.34370000000000006,-0.3587,-0.11499999999999999,-0.8174
2689,0.6908,0.6323,0.6067,0.3415,-0.058499999999999996,-0.025599999999999956,-0.2652,-0.34929999999999994
2690,0.8396,0.5257,0.3893,0.2457,-0.31390000000000007,-0.13639999999999997,-0.14359999999999998,-0.5939
2691,0.3643,0.359,0.1666,0.1867,-0.005300000000000027,-0.1924,0.020100000000000007,-0.1776
2692,0.5011,0.5188,0.5081,0.1281,0.01770000000000005,-0.010700000000000043,-0.38,-0.373
2693,0.6822,0.585,0.3977,0.2118,-0.09720000000000006,-0.18729999999999997,-0.1859,-0.47040000000000004
2694,0.589,0.174,0.1744,0.0662,-0.415,0.00040000000000001146,-0.1082,-0.5227999999999999
2695,0.2745,,,,,,,
2696,0.739,,,,,,,
2697,0.7044,,,,,,,
2698,0.4981,,,,,,,
2699,0.614,,,,,,,
2700,0.7066,,,,,,,
2701,0.3273,,,,,,,
2702,0.8151,,,,,,,
2703,0.6367,,,,,,,
2704,0.7666,,,,,,,
2705,0.2415,,,,,,,
2706,0.7019,,,,,,,
2707,0.6889,,,,,,,
2708,0.2362,,,,,,,
2709,0.716,,,,,,,
2710,0.2408,,,,,,,
2711,0.1747,,,,,,,
2712,0.3007,,,,,,,
2713,0.2258,,,,,,,
2714,0.5301,,,,,,,
2715,0.3552,,,,,,,
2716,0.1902,,,,,,,
2717,0.7098,,,,,,,
2718,0.5948,,,,,,,
2719,0.4876,,,,,,,
2720,0.3773,,,,,,,
2721,0.5385,,,,,,,
2722,0.3581,,,,,,,
2723,0.2222,,,,,,,
2724,0.5534,,,,,,,
2725,0.238,,,,,,,
2726,0.5052,,,,,,,
2727,0.4556,,,,,,,
2728,0.6343,,,,,,,
2729,0.1152,,,,,,,
2730,0.6565,,,,,,,
2731,0.5735,,,,,,,
2732,0.8051,,,,,,,
2733,0.556,,,,,,,
2734,0.3983,,,,,,,
2735,0.3739,,,,,,,
2736,0.2215,,,,,,,
2737,0.7646,,,,,,,
2738,0.3316,,,,,,,
2739,0.5757,,,,,,,
2740,0.5191,,,,,,,
2741,0.5421,,,,,,,
2742,0.5524,,,,,,,
2743,0.3855,,,,,,,
2744,0.6504,,,,,,,
2745,0.5458,,,,,,,
2746,0.2794,,,,,,,
2747,0.5727,0.3294,0.8323,0.0735,-0.24329999999999996,0.5029,-0.7588,-0.4992
2748,0.3525,0.0392,0.0618,0.074,-0.31329999999999997,0.022600000000000002,0.012199999999999996,-0.27849999999999997
2749,0.4897,0.0209,0.0575,0.0532,-0.46880000000000005,0.03660000000000001,-0.004300000000000005,-0.4365
2750,0.435,0.1637,0.1039,0.0899,-0.2713,-0.059800000000000006,-0.014000000000000012,-0.3451
2751,0.5492,0.1714,0.2595,0.1497,-0.3778,0.08810000000000001,-0.10980000000000001,-0.3995
2752,0.5863,0.5762,0.4745,0.0391,-0.010099999999999998,-0.10170000000000007,-0.43539999999999995,-0.5472
2753,0.5176,0.3145,0.2609,0.0963,-0.20309999999999995,-0.05359999999999998,-0.16460000000000002,-0.42129999999999995
2754,0.7919,0.4338,0.1778,0.1142,-0.35810000000000003,-0.256,-0.06360000000000002,-0.6777000000000001
2755,0.6614,0.1057,0.09,0.3065,-0.5557,-0.015700000000000006,0.2165,-0.3549
2756,0.4669,0.4483,0.2149,0.0883,-0.018600000000000005,-0.23339999999999997,-0.1266,-0.3786
2757,0.6133,0.1201,0.2641,0.1295,-0.49319999999999997,0.14400000000000002,-0.1346,-0.48379999999999995
2758,0.6159,0.0351,0.1175,0.1048,-0.5808,0.0824,-0.012699999999999989,-0.5111
2759,0.6223,0.1841,0.1611,0.0329,-0.4381999999999999,-0.02300000000000002,-0.12819999999999998,-0.5893999999999999
2760,0.5875,0.3771,0.4008,0.0958,-0.21040000000000003,0.0237,-0.305,-0.4917
2761,0.7018,0.1881,0.1948,0.0947,-0.5137,0.0067000000000000115,-0.1001,-0.6071
2762,0.4435,,,,,,,
2763,0.7863,,,,,,,
2764,0.7478,,,,,,,
2765,0.506,,,,,,,
2766,0.7395,,,,,,,
2767,0.7032,,,,,,,
2768,0.4693,,,,,,,
2769,0.2844,,,,,,,
2770,0.2181,,,,,,,
2771,0.3366,,,,,,,
2772,0.2474,,,,,,,
2773,0.6084,,,,,,,
2774,0.4374,,,,,,,
2775,0.2805,,,,,,,
2776,0.654,,,,,,,
2777,0.7332,,,,,,,
2778,0.8207,,,,,,,
2779,0.363,,,,,,,
2780,0.632,,,,,,,
2781,0.358,,,,,,,
2782,0.5884,,,,,,,
2783,0.3127,,,,,,,
2784,0.4327,,,,,,,
2785,0.5154,,,,,,,
2786,0.6079,,,,,,,
2787,0.468,,,,,,,
2788,0.556,,,,,,,
2789,0.5789,,,,,,,
2790,0.6451,,,,,,,
2791,0.7338,,,,,,,
2792,0.7054,,,,,,,
2793,0.4782,,,,,,,
2794,0.6019,,,,,,,
2795,0.4365,,,,,,,
2796,0.1317,,,,,,,
2797,0.4865,,,,,,,
2798,0.2552,,,,,,,
2799,0.2971,,,,,,,
2800,0.3579,,,,,,,
2801,0.2939,,,,,,,
2802,0.3861,,,,,,,
2803,0.2325,,,,,,,
2804,0.2234,,,,,,,
2805,0.3759,,,,,,,
2806,0.617,,,,,,,
2807,0.23,,,,,,,
2808,0.5687,,,,,,,
2809,0.5358,,,,,,,
2810,0.4962,,,,,,,
2811,0.6507,,,,,,,
2812,0.4644,,,,,,,
2813,0.4004,,,,,,,
2814,0.5418,0.1596,0.6231,0.1383,-0.3822,0.4635,-0.4848,-0.40349999999999997
2815,0.4895,0.0177,0.1167,0.1903,-0.4718,0.099,0.0736,-0.2992
2816,0.3802,-0.0109,0.0964,0.0427,-0.3911,0.1073,-0.0537,-0.33749999999999997
2817,0.3865,0.1218,0.3007,0.1912,-0.2647,0.1789,-0.10950000000000001,-0.1953
2818,0.3952,0.1932,0.4719,0.4482,-0.20199999999999999,0.27869999999999995,-0.0237,0.05299999999999999
2819,0.4081,0.2472,0.264,0.3573,-0.16090000000000002,0.01680000000000001,0.0933,-0.05080000000000001
2820,0.4711,0.0772,0.1956,0.1945,-0.39390000000000003,0.11839999999999999,-0.0010999999999999899,-0.2766
2821,0.4839,0.3288,0.3304,0.0492,-0.15510000000000002,0.0016000000000000458,-0.2812,-0.4347
2822,0.5681,0.1818,0.1325,0.1147,-0.3863000000000001,-0.04929999999999998,-0.01780000000000001,-0.4534
2823,0.66,0.3772,0.1614,0.335,-0.28280000000000005,-0.2158,0.17360000000000003,-0.325
2824,0.5782,0.3344,0.5241,0.3752,-0.24380000000000007,0.18970000000000004,-0.14890000000000003,-0.20300000000000007
2825,0.3114,0.2583,0.13,0.0569,-0.053100000000000036,-0.12829999999999997,-0.0731,-0.2545
2826,0.6744,0.6771,0.7083,0.0115,0.0027000000000000357,0.031200000000000006,-0.6968000000000001,-0.6629
2827,0.6507,0.4481,0.5139,0.1243,-0.20259999999999995,0.06580000000000003,-0.38960000000000006,-0.5264
2828,0.6872,0.2206,0.3963,0.376,-0.4666,0.1757,-0.020299999999999985,-0.31120000000000003
2829,0.7193,,,,,,,
2830,0.6978,,,,,,,
2831,0.6408,,,,,,,
2832,0.7437,,,,,,,
2833,0.6238,,,,,,,
2834,0.2517,,,,,,,
2835,0.373,,,,,,,
2836,0.2418,,,,,,,
2837,0.6968,,,,,,,
2838,0.6463,,,,,,,
2839,0.5679,,,,,,,
2840,0.5429,,,,,,,
2841,0.3113,,,,,,,
2842,0.7704,,,,,,,
2843,0.4572,,,,,,,
2844,0.6419,,,,,,,
2845,0.7553,,,,,,,
2846,0.3466,,,,,,,
2847,0.237,,,,,,,
2848,0.2705,,,,,,,
2849,0.1876,,,,,,,
2850,0.4419,,,,,,,
2851,0.1446,,,,,,,
2852,0.5514,,,,,,,
2853,0.612,,,,,,,
2854,0.2457,,,,,,,
2855,0.7064,,,,,,,
2856,0.4754,,,,,,,
2857,0.7217,,,,,,,
2858,0.5714,,,,,,,
2859,0.2953,,,,,,,
2860,0.6543,,,,,,,
2861,0.497,,,,,,,
2862,0.5511,,,,,,,
2863,0.5283,,,,,,,
2864,0.4919,,,,,,,
2865,-0.0877,,,,,,,
2866,0.5264,,,,,,,
2867,0.622,,,,,,,
2868,0.532,,,,,,,
2869,0.446,,,,,,,
2870,0.7279,,,,,,,
2871,0.3223,,,,,,,
2872,0.465,,,,,,,
2873,0.7368,,,,,,,
2874,0.173,,,,,,,
2875,0.2891,,,,,,,
2876,0.5097,,,,,,,
2877,0.4764,,,,,,,
2878,0.5774,,,,,,,
2879,0.5629,,,,,,,
2880,0.5713,,,,,,,
2881,0.207,0.5603,0.3526,0.0777,0.35330000000000006,-0.2077,-0.27490000000000003,-0.12929999999999997
2882,0.1215,0.1021,0.6045,0.0168,-0.0194,0.5024000000000001,-0.5877,-0.1047
2883,0.1241,0.2575,0.7122,-0.0442,0.13340000000000002,0.45470000000000005,-0.7564000000000001,-0.1683
2884,0.3297,0.1175,0.1916,0.0325,-0.2122,0.0741,-0.1591,-0.2972
2885,0.1824,0.0256,0.6004,0.3638,-0.1568,0.5748000000000001,-0.23660000000000003,0.1814
2886,0.3291,0.0209,0.3637,0.5356,-0.30820000000000003,0.34280000000000005,0.17189999999999994,0.20649999999999996
2887,0.356,0.5755,0.0727,0.1553,0.21950000000000003,-0.5028,0.08259999999999999,-0.2007
2888,0.3397,0.0005,0.4095,0.5244,-0.3392,0.409,0.1149,0.18469999999999998
2889,0.391,0.0292,0.4577,0.462,-0.3618,0.4285,0.004300000000000026,0.07100000000000001
2890,0.4675,0.183,0.3094,0.0988,-0.28450000000000003,0.1264,-0.2106,-0.3687
2891,0.5216,0.5102,0.4466,0.2786,-0.011399999999999966,-0.06359999999999999,-0.16799999999999998,-0.24299999999999994
2892,0.2969,0.2659,0.5892,0.0361,-0.030999999999999972,0.3232999999999999,-0.5530999999999999,-0.2608
2893,0.2425,0.4045,0.5489,0.137,0.16200000000000003,0.14440000000000003,-0.41190000000000004,-0.10549999999999998
2894,0.4575,0.4589,0.5766,-0.0694,0.0013999999999999568,0.11770000000000003,-0.646,-0.5269
2895,0.5352,0.4255,0.5374,0.0992,-0.10970000000000002,0.1119,-0.4382,-0.436
2896,0.5471,,,,,,,
2897,0.1914,,,,,,,
2898,0.7731,,,,,,,
2899,0.6085,,,,,,,
2900,0.5298,,,,,,,
2901,0.4806,,,,,,,
2902,0.6834,,,,,,,
2903,0.7503,,,,,,,
2904,-0.0038,,,,,,,
2905,0.338,,,,,,,
2906,0.4873,,,,,,,
2907,0.3,,,,,,,
2908,0.3022,,,,,,,
2909,0.2646,,,,,,,
2910,0.37,,,,,,,
2911,0.2889,,,,,,,
2912,0.4633,,,,,,,
2913,0.6247,,,,,,,
2914,0.7414,,,,,,,
2915,0.7495,,,,,,,
2916,0.4609,,,,,,,
2917,0.5879,,,,,,,
2918,0.1765,,,,,,,
2919,0.5858,,,,,,,
2920,0.674,,,,,,,
2921,0.4611,,,,,,,
2922,0.3274,,,,,,,
2923,0.2799,,,,,,,
2924,0.6264,,,,,,,
2925,0.5112,,,,,,,
2926,0.4728,,,,,,,
2927,0.6208,,,,,,,
2928,0.7065,,,,,,,
2929,0.5947,,,,,,,
2930,0.3863,,,,,,,
2931,0.577,,,,,,,
2932,0.4558,,,,,,,
2933,0.5009,,,,,,,
2934,0.4272,,,,,,,
2935,0.4613,,,,,,,
2936,0.5894,,,,,,,
2937,0.4612,,,,,,,
2938,0.7062,,,,,,,
2939,0.5508,,,,,,,
2940,0.6844,,,,,,,
2941,0.674,,,,,,,
2942,0.3657,,,,,,,
2943,0.2527,,,,,,,
2944,0.5255,,,,,,,
2945,0.5841,,,,,,,
2946,0.3679,,,,,,,
2947,0.5987,,,,,,,
2948,0.1344,0.6256,0.5541,,0.4912000000000001,-0.07150000000000001,,
2949,0.137,0.1185,0.1598,,-0.018500000000000016,0.0413,,
2950,0.3179,0.2449,0.595,0.2568,-0.07300000000000001,0.35009999999999997,-0.3382,-0.06110000000000004
