cell_id,center_lat,center_lon,ndvi_2018,ndvi_2021,ndvi_2024,ndvi_change_2015_2018,ndvi_change_2018_2021,ndvi_change_2021_2024,ndvi_total_change,ndvi_mean,ndvi_std,ndvi_accel,fragmentation_index,road_length_km,building_count,infra_pressure,urban_proximity_score,dist_to_cbd_km,rainfall_anomaly,rainfall_stress,gbif_observations,gbif_species_count,biodiversity_density,lag_stress_score,ecological_vulnerability_score,degradation_label
2857,13.0825,77.6915,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,31.7648,37,0.2006,0.058259,16.1646,56.040899653979245,0,0.0,0.0,0.0,0.1651,0.222,at_risk
2858,13.0825,77.7005,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,14.8598,9,0.093,0.056143,16.8117,56.040899653979245,0,0.0,0.0,0.0,0.1221,0.1947,at_risk
2859,13.0825,77.7095,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,30.1553,1,0.187,0.054087,17.4889,56.040899653979245,0,0.0,0.0,0.0,0.1597,0.2177,at_risk
2860,13.0825,77.7185,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,20.3805,4,0.1267,0.052102,18.193,-21.57000000000005,0,0.0,0.0,0.0,0.1356,0.2022,at_risk
2861,13.0825,77.7275,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,11.0022,1,0.0683,0.050199,18.9209,56.040899653979245,0,0.0,0.0,0.0,0.1122,0.1872,stable
2862,13.0825,77.7365,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,36.3916,16,0.2272,0.048379,19.6701,56.040899653979245,0,0.0,0.0,0.0,0.1758,0.2266,at_risk
2863,13.0825,77.7455,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,12.6682,0,0.0785,0.046646,20.4382,56.040899653979245,0,0.0,0.0,0.0,0.1163,0.189,stable
2864,13.0825,77.7545,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,17.2612,0,0.107,0.044998,21.223,56.040899653979245,0,0.0,0.0,0.0,0.1277,0.1958,at_risk
2865,13.0825,77.7635,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,0.0,0,0.0,0.043435,22.0229,-12.230000000000018,0,0.0,0.0,0.0,0.0849,0.1687,stable
2866,13.0825,77.7725,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,2.5559,0,0.0158,0.041953,22.8363,56.040899653979245,0,0.0,0.0,0.0,0.0912,0.1724,stable
2867,13.0825,77.7815,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,12.5936,1,0.0781,0.040549,23.6617,56.040899653979245,0,0.0,0.0,0.0,0.1161,0.1877,stable
2868,13.0825,77.7905,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,17.3833,0,0.1077,0.039219,24.4979,56.040899653979245,0,0.0,0.0,0.0,0.128,0.1948,at_risk
2869,13.0825,77.7995,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,10.965,4,0.0684,0.037959,25.3439,56.040899653979245,0,0.0,0.0,0.0,0.1122,0.1847,stable
2870,13.0825,77.8085,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,11.8236,4,0.0737,0.036766,26.1988,-12.230000000000018,0,96.0,35.0,2.7429,0.1144,0.1858,stable
2871,13.0825,77.8175,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,15.8405,2,0.0984,0.035636,27.0616,56.040899653979245,0,0.0,0.0,0.0,0.1242,0.1917,stable
2872,13.0825,77.8265,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,15.9826,0,0.099,0.034564,27.9317,56.040899653979245,0,0.0,0.0,0.0,0.1245,0.1916,stable
2873,13.0825,77.8355,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,0.0,0,0.0,0.033548,28.8083,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1667,stable
2874,13.0825,77.8445,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,0.0,0,0.0,0.032583,29.691,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1665,stable
2875,13.0825,77.8535,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,12.1927,0,0.0756,0.031666,30.5792,65.46000000000015,0,0.0,0.0,0.0,0.1151,0.1852,stable
2876,13.0825,77.8625,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,7.6396,0,0.0473,0.030795,31.4724,56.040899653979245,0,0.0,0.0,0.0,0.1038,0.1779,stable
2877,13.0825,77.8715,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,7.6396,0,0.0473,0.029967,32.3702,56.040899653979245,0,0.0,0.0,0.0,0.1038,0.1778,stable
2878,13.0825,77.8805,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,6.698,0,0.0415,0.029178,33.2722,56.040899653979245,0,0.0,0.0,0.0,0.1015,0.1761,stable
2879,13.0825,77.8895,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,10.0957,0,0.0626,0.028427,34.1781,56.040899653979245,0,0.0,0.0,0.0,0.1099,0.1813,stable
2880,13.0825,77.8985,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,12.9479,0,0.0802,0.02771,35.0876,69.79000000000008,0,0.0,0.0,0.0,0.1169,0.1855,stable
2881,13.0915,77.3045,0.5603,0.3526,0.0777,0.3533,-0.2077,-0.2749,-0.1292999999999999,0.3302,0.24207852031933774,-0.06719999999999998,0.7331,3.4315,0,0.0213,0.028514,34.0711,56.040899653979245,0,0.0,0.0,0.0,0.0708,0.1098,stable
2882,13.0915,77.3135,0.1021,0.6045,0.0168,-0.0194,0.5024000000000001,-0.5877,-0.1047,0.24113333333333334,0.3175618417463492,-1.0901,1.3169,0.0,0,0.0,0.029259,33.1775,56.040899653979245,0,0.0,0.0,0.0,0.0058,0.1292,stable
2883,13.0915,77.3225,0.2575,0.7122,-0.0442,0.1334,0.4547,-0.7564000000000001,-0.1683,0.3085,0.38077025881757104,-1.2111,1.2343,11.3638,0,0.0704,0.03004,32.2886,56.040899653979245,0,0.0,0.0,0.0,0.0282,0.1688,stable
2884,13.0915,77.3315,0.1175,0.1916,0.0325,-0.2122,0.0741,-0.1591,-0.2972,0.11386666666666667,0.0796122059318377,-0.2332,0.6992,8.8935,0,0.0551,0.03086,31.4046,56.040899653979245,0,0.0,0.0,0.0,0.0857,0.1875,stable
2885,13.0915,77.3405,0.0256,0.6004,0.3638,-0.1568,0.5748000000000001,-0.2366,0.1814,0.32993333333333336,0.2888926674966558,-0.8114000000000001,0.8756,10.3276,0,0.064,0.03172,30.526,67.62999999999988,0,0.0,0.0,0.0,0.0726,0.0751,stable
2886,13.0915,77.3495,0.0209,0.3637,0.5356,-0.3082,0.3428,0.1718999999999999,0.2064999999999999,0.3067333333333333,0.26203611074302974,-0.1709000000000001,0.8543,3.4962,0,0.0217,0.032623,29.6534,56.040899653979245,0,0.0,0.0,0.0,0.1011,0.0634,stable
2887,13.0915,77.3585,0.5755,0.0727,0.1553,0.2195,-0.5028,0.0825999999999999,-0.2007,0.2678333333333333,0.2696289549238608,0.5853999999999999,1.0067,8.8407,0,0.0548,0.033571,28.7872,56.040899653979245,0,0.0,0.0,0.0,0.1728,0.1657,stable
2888,13.0915,77.3675,0.0005,0.4095,0.5244,-0.3392,0.409,0.1149,0.1846999999999999,0.3114666666666666,0.27536467335759196,-0.2941,0.8841,6.785,0,0.042,0.034569,27.928,56.040899653979245,0,0.0,0.0,0.0,0.1186,0.0707,stable
2889,13.0915,77.3765,0.0292,0.4577,0.462,-0.3618,0.4285,0.0043,0.071,0.3163,0.2486451889741686,-0.42419999999999997,0.7861,25.2571,3,0.1568,0.035617,27.0765,56.040899653979245,0,0.0,0.0,0.0,0.1713,0.0937,stable
2890,13.0915,77.3855,0.183,0.3094,0.0988,-0.2845,0.1264,-0.2106,-0.3687,0.19706666666666664,0.10600232701848264,-0.337,0.5379,49.6334,3,0.3079,0.036719,26.2335,68.74000000000001,0,1.0,1.0,1.0,0.2085,0.2724,degraded
2891,13.0915,77.3945,0.5102,0.4466,0.2786,-0.0113999999999999,-0.0635999999999999,-0.1679999999999999,-0.2429999999999999,0.4118,0.11965751125608454,-0.10439999999999999,0.2906,41.9709,8,0.2609,0.037879,25.3998,56.040899653979245,0,0.0,0.0,0.0,0.1269,0.1931,stable
2892,13.0915,77.4035,0.2659,0.5892,0.0361,-0.0309999999999999,0.3232999999999999,-0.5530999999999999,-0.2608,0.29706666666666665,0.27786403749555877,-0.8763999999999998,0.9354,56.8832,4,0.3529,0.039099,24.5763,56.040899653979245,0,0.0,0.0,0.0,0.1505,0.2625,at_risk
2893,13.0915,77.4125,0.4045,0.5489,0.137,0.162,0.1444,-0.4119,-0.1054999999999999,0.36346666666666666,0.20899330930279406,-0.5563,0.575,40.4338,23,0.2529,0.040381,23.7641,56.040899653979245,0,0.0,0.0,0.0,0.1012,0.1506,stable
2894,13.0915,77.4215,0.4589,0.5766,-0.0694,0.0013999999999999,0.1177,-0.646,-0.5269,0.3220333333333333,0.3440615691025857,-0.7637,1.0684,36.3622,0,0.2253,0.041728,22.9645,56.040899653979245,0,0.0,0.0,0.0,0.0901,0.3514,degraded
2895,13.0915,77.4305,0.4255,0.5374,0.0992,-0.1097,0.1119,-0.4382,-0.436,0.35403333333333337,0.2276739408305951,-0.5501,0.6431,33.7098,1,0.209,0.043143,22.1787,56.040899653979245,0,0.0,0.0,0.0,0.1165,0.2837,degraded
2896,13.0915,77.4395,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,9.5842,9,0.0603,0.044626,21.4083,56.040899653979245,0,0.0,0.0,0.0,0.109,0.1841,stable
2897,13.0915,77.4485,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,12.0783,82,0.0832,0.046179,20.655,56.040899653979245,0,0.0,0.0,0.0,0.1181,0.1901,stable
2898,13.0915,77.4575,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,11.9759,1,0.0743,0.0478,19.9207,56.040899653979245,0,0.0,0.0,0.0,0.1146,0.1882,stable
2899,13.0915,77.4665,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,12.5427,12,0.079,0.049486,19.2077,56.040899653979245,0,0.0,0.0,0.0,0.1165,0.1898,stable
2900,13.0915,77.4755,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,27.0739,87,0.1767,0.051234,18.5184,56.040899653979245,0,3.0,3.0,1.0,0.1556,0.2145,at_risk
2901,13.0915,77.4845,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,34.328,390,0.2525,0.053035,17.8555,56.040899653979245,0,0.0,0.0,0.0,0.1859,0.2339,at_risk
2902,13.0915,77.4935,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,29.569,249,0.2087,0.054878,17.2221,56.040899653979245,0,0.0,0.0,0.0,0.1684,0.2233,at_risk
2903,13.0915,77.5025,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,46.9517,0,0.291,0.056749,16.6216,56.040899653979245,0,0.0,0.0,0.0,0.2013,0.2443,at_risk
2904,13.0915,77.5115,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,37.0332,0,0.2295,0.058625,16.0576,56.040899653979245,0,0.0,0.0,0.0,0.1767,0.2293,at_risk
2905,13.0915,77.5205,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,55.8742,6,0.3469,0.060481,15.5341,56.040899653979245,0,0.0,0.0,0.0,0.2236,0.259,at_risk
2906,13.0915,77.5295,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,39.5129,9,0.2458,0.062284,15.0554,56.040899653979245,0,0.0,0.0,0.0,0.1832,0.2341,at_risk
2907,13.0915,77.5385,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,42.8546,314,0.2976,0.063997,14.6258,56.040899653979245,0,0.0,0.0,0.0,0.2039,0.2474,at_risk
2908,13.0915,77.5475,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,53.4429,1069,0.4403,0.065575,14.2498,56.040899653979245,0,0.0,0.0,0.0,0.261,0.2834,degraded
2909,13.0915,77.5565,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,49.6607,697,0.3789,0.066971,13.9318,56.040899653979245,0,0.0,0.0,0.0,0.2364,0.2684,degraded
2910,13.0915,77.5655,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,5.123,68,0.0387,0.06814,13.6757,56.040899653979245,0,1379.0,74.0,18.6351,0.1004,0.1836,stable
2911,13.0915,77.5745,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,14.5773,674,0.1591,0.069036,13.4851,56.040899653979245,0,0.0,0.0,0.0,0.1485,0.2139,at_risk
2912,13.0915,77.5835,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,54.3472,1877,0.5284,0.069624,13.3629,56.040899653979245,0,0.0,0.0,0.0,0.2962,0.3063,degraded
2913,13.0915,77.5925,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,28.932,279,0.2078,0.069877,13.3108,56.040899653979245,0,0.0,0.0,0.0,0.168,0.2262,at_risk
2914,13.0915,77.6015,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,37.0549,607,0.2916,0.069785,13.3298,56.040899653979245,0,0.0,0.0,0.0,0.2015,0.2472,at_risk
2915,13.0915,77.6105,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,15.6561,123,0.1096,0.069351,13.4195,56.040899653979245,0,0.0,0.0,0.0,0.1287,0.2016,at_risk
2916,13.0915,77.6195,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,37.2053,241,0.2552,0.068595,13.5784,56.040899653979245,0,0.0,0.0,0.0,0.187,0.2378,at_risk
2917,13.0915,77.6285,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,21.539,50,0.1386,0.067548,13.8043,56.040899653979245,0,0.0,0.0,0.0,0.1403,0.2084,at_risk
2918,13.0915,77.6375,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,22.2844,120,0.1503,0.066252,14.0939,56.040899653979245,0,0.0,0.0,0.0,0.145,0.2111,at_risk
2919,13.0915,77.6465,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,9.5051,75,0.0666,0.064753,14.4434,56.040899653979245,0,0.0,0.0,0.0,0.1115,0.1899,stable
2920,13.0915,77.6555,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,20.8037,65,0.1356,0.063097,14.8485,56.040899653979245,0,2.0,2.0,1.0,0.1391,0.2068,at_risk
2921,13.0915,77.6645,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,11.2881,22,0.0722,0.061331,15.3049,56.040899653979245,0,0.0,0.0,0.0,0.1138,0.1905,stable
2922,13.0915,77.6735,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,12.3472,4,0.0769,0.059495,15.808,56.040899653979245,0,0.0,0.0,0.0,0.1156,0.1913,stable
2923,13.0915,77.6825,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,20.8235,10,0.1301,0.057625,16.3536,56.040899653979245,0,0.0,0.0,0.0,0.1369,0.2042,at_risk
2924,13.0915,77.6915,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,26.8387,0,0.1663,0.055749,16.9376,56.040899653979245,0,0.0,0.0,0.0,0.1514,0.2129,at_risk
2925,13.0915,77.7005,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,9.7034,2,0.0603,0.053891,17.5561,56.040899653979245,0,0.0,0.0,0.0,0.109,0.186,stable
2926,13.0915,77.7095,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,21.5226,0,0.1334,0.052068,18.2056,56.040899653979245,0,0.0,0.0,0.0,0.1382,0.2039,at_risk
2927,13.0915,77.7185,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,21.0251,0,0.1303,0.050294,18.8829,56.040899653979245,0,0.0,0.0,0.0,0.137,0.2028,at_risk
2928,13.0915,77.7275,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,6.3894,0,0.0396,0.048579,19.5852,56.040899653979245,0,0.0,0.0,0.0,0.1007,0.1797,stable
2929,13.0915,77.7365,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,26.843,3,0.1667,0.046927,20.3098,56.040899653979245,0,0.0,0.0,0.0,0.1516,0.2111,at_risk
2930,13.0915,77.7455,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,19.6172,5,0.1221,0.045342,21.0545,56.040899653979245,0,0.0,0.0,0.0,0.1337,0.1997,at_risk
2931,13.0915,77.7545,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,18.6324,34,0.1189,0.043827,21.8171,56.040899653979245,0,0.0,0.0,0.0,0.1324,0.1986,at_risk
2932,13.0915,77.7635,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,0.0776,0,0.0005,0.04238,22.596,56.040899653979245,0,0.0,0.0,0.0,0.0851,0.1686,stable
2933,13.0915,77.7725,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,3.2698,9,0.0212,0.041002,23.3893,56.040899653979245,0,0.0,0.0,0.0,0.0933,0.1735,stable
2934,13.0915,77.7815,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,17.7274,7,0.1106,0.039689,24.1958,56.040899653979245,0,0.0,0.0,0.0,0.1291,0.1956,at_risk
2935,13.0915,77.7905,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,16.0054,0,0.0992,0.038441,25.0142,56.040899653979245,0,0.0,0.0,0.0,0.1246,0.1925,stable
2936,13.0915,77.7995,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,16.0408,4,0.0998,0.037253,25.8432,56.040899653979245,0,0.0,0.0,0.0,0.1248,0.1924,stable
2937,13.0915,77.8085,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,19.8513,5,0.1235,0.036125,26.682,56.040899653979245,0,0.0,0.0,0.0,0.1343,0.1981,at_risk
2938,13.0915,77.8175,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,16.7045,2,0.1037,0.035051,27.5296,56.040899653979245,0,0.0,0.0,0.0,0.1264,0.1929,stable
2939,13.0915,77.8265,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,12.3709,0,0.0767,0.034031,28.3853,56.040899653979245,0,0.0,0.0,0.0,0.1155,0.186,stable
2940,13.0915,77.8355,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,9.7939,0,0.0607,0.03306,29.2483,56.040899653979245,0,0.0,0.0,0.0,0.1091,0.1817,stable
2941,13.0915,77.8445,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,5.473,0,0.0339,0.032136,30.118,56.040899653979245,0,0.0,0.0,0.0,0.0984,0.1749,stable
2942,13.0915,77.8535,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,12.6596,0,0.0785,0.031256,30.9939,56.040899653979245,0,0.0,0.0,0.0,0.1163,0.1858,stable
2943,13.0915,77.8625,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,3.7426,1,0.0233,0.030418,31.8754,56.040899653979245,0,0.0,0.0,0.0,0.0942,0.1718,stable
2944,13.0915,77.8715,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,14.318,0,0.0887,0.029619,32.7621,56.040899653979245,0,0.0,0.0,0.0,0.1203,0.188,stable
2945,13.0915,77.8805,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,10.5755,0,0.0655,0.028857,33.6535,56.040899653979245,0,0.0,0.0,0.0,0.1111,0.1821,stable
2946,13.0915,77.8895,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,2.797,0,0.0173,0.02813,34.5494,56.040899653979245,0,0.0,0.0,0.0,0.0918,0.1699,stable
2947,13.0915,77.8985,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,5.7716,0,0.0358,0.027435,35.4493,56.040899653979245,0,0.0,0.0,0.0,0.0992,0.1743,stable
2948,13.1005,77.3045,0.6256,0.5541,0.21565,0.4912000000000001,-0.0715,-0.17949999999999994,-0.33114999999999994,0.4651166666666667,0.21898236420619205,-0.10799999999999994,0.4708,4.7373,0,0.0294,0.028191,34.4725,56.040899653979245,0,0.0,0.0,0.0,0.0332,0.1812,stable
2949,13.1005,77.3135,0.1185,0.1598,0.21565,-0.0185,0.0413,-0.17949999999999994,-0.33114999999999994,0.16465,0.04875625600884466,-0.22079999999999994,0.2961,10.307,0,0.0639,0.02891,33.5897,56.040899653979245,0,0.0,0.0,0.0,0.0311,0.1795,stable
